0.000000	0.000000	0.000000
-11.253450	0.000011	0.028035
-11.253050	0.000022	0.028035
-11.252650	0.000034	0.028035
-11.252251	0.000045	0.028035
-11.251851	0.000056	0.028035
-11.251451	0.000067	0.028035
-11.251051	0.000078	0.028035
-11.250651	0.000090	0.028035
-11.250251	0.000101	0.028035
-11.252251	0.000045	0.028035
-11.250651	0.000090	0.028035
-11.249052	0.000135	0.028035
-11.247452	0.000179	0.028035
-11.245853	0.000224	0.028035
-11.244253	0.000269	0.028035
-11.242654	0.000314	0.028035
-11.241055	0.000359	0.028035
-11.239455	0.000404	0.028035
-11.250251	0.000101	0.028035
-11.246653	0.000202	0.028035
-11.243054	0.000303	0.028035
-11.239455	0.000404	0.028035
-11.235857	0.000505	0.028035
-11.232258	0.000605	0.028035
-11.228659	0.000706	0.028035
-11.225060	0.000807	0.028035
-11.221462	0.000908	0.028035
-11.247452	0.000179	0.028035
-11.241055	0.000359	0.028035
-11.234657	0.000538	0.028035
-11.228259	0.000718	0.028035
-11.221862	0.000897	0.028035
-11.215464	0.001076	0.028035
-11.209066	0.001256	0.028035
-11.202669	0.001435	0.028035
-11.196271	0.001615	0.028035
-11.243854	0.000280	0.028035
-11.233857	0.000561	0.028035
-11.223861	0.000841	0.028035
-11.213864	0.001121	0.028035
-11.203868	0.001402	0.028035
-11.193872	0.001682	0.028035
-11.183875	0.001962	0.028035
-11.173879	0.002243	0.028035
-11.163883	0.002523	0.028035
-11.239455	0.000404	0.028035
-11.225060	0.000807	0.028035
-11.210666	0.001211	0.028035
-11.196271	0.001615	0.028035
-11.181876	0.002018	0.028035
-11.167481	0.002422	0.028035
-11.153087	0.002826	0.028035
-11.138692	0.003229	0.028035
-11.124297	0.003633	0.028035
-11.234957	0.000530	0.028035
-11.216064	0.001060	0.028035
-11.197171	0.001589	0.028035
-11.178277	0.002119	0.028035
-11.159384	0.002649	0.028035
-11.140491	0.003179	0.028035
-11.121598	0.003709	0.028035
-11.102716	0.004511	0.035261
-11.083845	0.005551	0.048758
-11.230458	0.000656	0.028035
-11.207067	0.001312	0.028035
-11.183675	0.001968	0.028035
-11.160284	0.002624	0.028035
-11.136892	0.003280	0.028035
-11.113501	0.003936	0.028035
-11.090135	0.005204	0.041139
-11.066771	0.006491	0.054636
-11.043406	0.007778	0.055029
-11.225960	0.000782	0.028035
-11.198070	0.001564	0.028035
-11.170180	0.002346	0.028035
-11.142290	0.003128	0.028035
-11.114401	0.003910	0.028035
-11.086541	0.005402	0.040767
-11.058683	0.006937	0.054264
-11.030825	0.008471	0.055029
-11.002967	0.010006	0.055029
-11.221462	0.000908	0.028035
-11.189073	0.001816	0.028035
-11.156685	0.002725	0.028035
-11.124297	0.003633	0.028035
-11.091933	0.005105	0.036749
-11.059582	0.006887	0.050247
-11.027231	0.008669	0.055029
-10.994880	0.010452	0.055029
-10.962524	0.012130	0.053424
-11.216963	0.001034	0.028035
-11.180077	0.002069	0.028035
-11.143190	0.003103	0.028035
-11.106311	0.004313	0.030419
-11.069467	0.006343	0.043916
-11.032623	0.008372	0.055029
-10.995778	0.010402	0.055029
-10.958927	0.012272	0.052863
-10.922055	0.013730	0.045112
-11.085569	0.005456	0.055029
-11.058319	0.006957	0.055029
-11.031068	0.008458	0.055029
-11.003817	0.009959	0.055029
-10.976567	0.011460	0.055029
-10.949302	0.012653	0.049365
-10.922031	0.013731	0.041614
-10.894760	0.014810	0.039527
-10.867490	0.015888	0.039527
-11.081076	0.005703	0.055029
-11.049332	0.007452	0.055029
-11.017589	0.009201	0.055029
-10.985845	0.010949	0.055029
-10.954090	0.012463	0.051335
-10.922323	0.013719	0.043584
-10.890556	0.014976	0.039527
-10.858789	0.016232	0.039527
-10.827022	0.017488	0.039527
-11.076583	0.005951	0.055029
-11.040346	0.007947	0.055029
-11.004109	0.009943	0.055029
-10.967871	0.011918	0.054739
-10.931607	0.013352	0.046988
-10.895344	0.014786	0.039527
-10.859080	0.016221	0.039527
-10.822817	0.017655	0.039527
-10.786553	0.019089	0.039527
-11.072090	0.006198	0.055029
-11.031360	0.008442	0.055029
-10.990629	0.010686	0.055029
-10.949885	0.012629	0.051351
-10.909125	0.014241	0.043600
-10.868365	0.015853	0.039527
-10.827605	0.017465	0.039527
-10.786845	0.019077	0.039527
-10.746085	0.020689	0.039527
-10.938343	0.013086	0.039527
-10.907456	0.014307	0.039527
-10.876569	0.015529	0.039527
-10.845682	0.016750	0.039527
-10.814795	0.017972	0.039527
-10.783908	0.019194	0.039527
-10.753021	0.020415	0.039527
-10.722134	0.021637	0.039527
-10.691247	0.022858	0.039527
-10.933847	0.013264	0.039527
-10.898463	0.014663	0.039527
-10.863080	0.016062	0.039527
-10.827696	0.017462	0.039527
-10.792313	0.018861	0.039527
-10.756929	0.020260	0.039527
-10.721546	0.021660	0.039527
-10.686162	0.023059	0.039527
-10.650771	0.024214	0.036075
-10.929350	0.013442	0.039527
-10.889470	0.015019	0.039527
-10.849590	0.016596	0.039527
-10.809710	0.018173	0.039527
-10.769830	0.019750	0.039527
-10.729950	0.021327	0.039527
-10.690070	0.022905	0.039527
-10.650182	0.024230	0.036366
-10.610285	0.025279	0.029745
-10.924854	0.013619	0.039527
-10.880477	0.015374	0.039527
-10.836101	0.017129	0.039527
-10.791724	0.018884	0.039527
-10.747348	0.020639	0.039527
-10.702971	0.022394	0.039527
-10.658590	0.024009	0.037941
-10.614195	0.025176	0.031319
-10.569799	0.026343	0.026285
-10.920357	0.013797	0.039527
-10.871484	0.015730	0.039527
-10.822611	0.017663	0.039527
-10.773738	0.019596	0.039527
-10.724865	0.021529	0.039527
-10.675992	0.023461	0.039527
-10.627101	0.024836	0.033822
-10.578207	0.026122	0.027201
-10.529313	0.027407	0.026285
-10.645850	0.024343	0.026285
-10.622471	0.024958	0.026285
-10.599091	0.025573	0.026285
-10.575712	0.026187	0.026285
-10.552332	0.026802	0.026285
-10.528953	0.027417	0.026285
-10.505573	0.028031	0.026285
-10.482194	0.028646	0.026285
-10.458814	0.029261	0.026285
-10.641352	0.024462	0.026285
-10.613474	0.025195	0.026285
-10.585596	0.025928	0.026285
-10.557718	0.026661	0.026285
-10.529840	0.027393	0.026285
-10.501962	0.028126	0.026285
-10.474084	0.028859	0.026285
-10.446206	0.029592	0.026285
-10.418329	0.030325	0.026285
-10.636854	0.024580	0.026285
-10.604477	0.025431	0.026285
-10.572101	0.026282	0.026285
-10.539725	0.027134	0.026285
-10.507348	0.027985	0.026285
-10.474972	0.028836	0.026285
-10.442595	0.029687	0.026285
-10.410219	0.030538	0.026285
-10.377843	0.031390	0.026285
-10.632355	0.024698	0.026285
-10.595480	0.025668	0.026285
-10.558606	0.026637	0.026285
-10.521731	0.027607	0.026285
-10.484856	0.028576	0.026285
-10.447981	0.029546	0.026285
-10.411106	0.030515	0.026285
-10.374232	0.031484	0.026285
-10.337357	0.032454	0.026285
-10.627857	0.024817	0.026285
-10.586484	0.025904	0.026285
-10.545110	0.026992	0.026285
-10.503737	0.028080	0.026285
-10.462364	0.029167	0.026285
-10.420991	0.030255	0.026285
-10.379618	0.031343	0.026285
-10.338244	0.032431	0.026285
-10.296877	0.033739	0.028956
-10.623358	0.024935	0.026285
-10.577487	0.026141	0.026285
-10.531615	0.027347	0.026285
-10.485743	0.028553	0.026285
-10.439872	0.029759	0.026285
-10.394000	0.030965	0.026285
-10.348129	0.032171	0.026285
-10.302262	0.033563	0.028311
-10.256399	0.035068	0.031571
-10.618860	0.025053	0.026285
-10.568490	0.026377	0.026285
-10.518120	0.027702	0.026285
-10.467750	0.029026	0.026285
-10.417380	0.030350	0.026285
-10.367010	0.031674	0.026285
-10.316642	0.033091	0.027199
-10.266282	0.034743	0.030459
-10.215921	0.036396	0.032805
-10.309751	0.033317	0.032805
-10.288733	0.034007	0.032805
-10.267714	0.034696	0.032805
-10.246696	0.035386	0.032805
-10.225677	0.036076	0.032805
-10.204659	0.036766	0.032805
-10.183640	0.037455	0.032805
-10.162622	0.038145	0.032805
-10.141603	0.038835	0.032805
-10.305254	0.033464	0.032805
-10.279738	0.034302	0.032805
-10.254222	0.035139	0.032805
-10.228706	0.035977	0.032805
-10.203189	0.036814	0.032805
-10.177673	0.037651	0.032805
-10.152157	0.038489	0.032805
-10.126641	0.039326	0.032805
-10.101125	0.040163	0.032805
-10.300756	0.033612	0.032805
-10.270743	0.034597	0.032805
-10.240729	0.035582	0.032805
-10.210715	0.036567	0.032805
-10.180701	0.037552	0.032805
-10.150688	0.038537	0.032805
-10.120674	0.039522	0.032805
-10.090660	0.040507	0.032805
-10.060647	0.041492	0.032805
-10.296259	0.033760	0.032805
-10.261747	0.034892	0.032805
-10.227236	0.036025	0.032805
-10.192725	0.037157	0.032805
-10.158214	0.038290	0.032805
-10.123702	0.039422	0.032805
-10.089191	0.040555	0.032805
-10.054680	0.041687	0.032805
-10.020168	0.042820	0.032805
-10.291761	0.033907	0.032805
-10.252752	0.035187	0.032805
-10.213743	0.036468	0.032805
-10.174735	0.037748	0.032805
-10.135726	0.039028	0.032805
-10.096717	0.040308	0.032805
-10.057708	0.041588	0.032805
-10.018699	0.042868	0.032805
-9.979690	0.044148	0.032805
-10.287264	0.034055	0.032805
-10.243757	0.035483	0.032805
-10.200251	0.036910	0.032805
-10.156744	0.038338	0.032805
-10.113238	0.039766	0.032805
-10.069731	0.041193	0.032805
-10.026225	0.042621	0.032805
-9.982718	0.044049	0.032805
-9.939222	0.045736	0.035783
-10.282766	0.034202	0.032805
-10.234762	0.035778	0.032805
-10.186758	0.037353	0.032805
-10.138754	0.038928	0.032805
-10.090750	0.040504	0.032805
-10.042746	0.042079	0.032805
-9.994742	0.043654	0.032805
-9.946745	0.045424	0.034827
-9.898756	0.047414	0.039144
-10.278268	0.034350	0.032805
-10.225767	0.036073	0.032805
-10.173265	0.037796	0.032805
-10.120764	0.039519	0.032805
-10.068262	0.041242	0.032805
-10.015760	0.042965	0.032805
-9.963261	0.044739	0.033296
-9.910776	0.046915	0.037612
-9.858291	0.049091	0.041438
-10.273771	0.034498	0.032805
-10.216772	0.036368	0.032805
-10.159772	0.038239	0.032805
