0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.040721	-0.038536	-0.041103	-0.038897	-0.030805	-0.029149	0.030805	0.029149	0.000000	0.040000
-0.121148	-0.102722	-0.121296	-0.102847	-0.096863	-0.081906	0.096863	0.081906	0.000000	0.120000
-0.080639	-0.061354	-0.079902	-0.060794	-0.168077	-0.126241	0.168077	0.126241	0.000000	0.200000
-0.128813	-0.088196	-0.126026	-0.086288	-0.243638	-0.160861	0.243638	0.160861	0.000000	0.280000
-0.029890	-0.022742	-0.029617	-0.022534	-0.168077	-0.126241	0.168077	0.126241	0.000000	0.360000
0.058300	0.049432	0.058371	0.049493	-0.096863	-0.081906	0.096863	0.081906	0.000000	0.440000
0.136344	0.129028	0.137623	0.130238	-0.030805	-0.029149	0.030805	0.029149	0.000000	0.450000
0.204904	0.216522	0.208033	0.219828	0.030851	0.029195	-0.030851	-0.029195	0.000000	0.450000
0.264756	0.312247	0.269745	0.318132	0.098094	0.083137	-0.098094	-0.083137	0.000000	0.450000
0.316852	0.416443	0.323215	0.424806	0.173759	0.131923	-0.173759	-0.131923	0.000000	0.450000
0.375072	0.515429	0.382537	0.525687	0.208221	0.151001	-0.208221	-0.151001	0.000000	0.450000
0.426607	0.543468	0.435124	0.554318	0.150861	0.118248	-0.150861	-0.118248	0.000000	0.450000
0.458474	0.523809	0.466749	0.533263	0.077771	0.068055	-0.077771	-0.068055	0.000000	0.450000
0.487486	0.498904	0.494212	0.505788	0.012737	0.012446	-0.012737	-0.012446	0.000000	0.450000
0.510693	0.480394	0.515286	0.484715	-0.034258	-0.032221	0.034258	0.032221	0.000000	0.450000
0.521833	0.471921	0.525115	0.474889	-0.057350	-0.051832	0.057350	0.051832	0.000000	0.450000
0.521394	0.472250	0.524731	0.475272	-0.056434	-0.051085	0.056434	0.051085	0.000000	0.450000
0.516956	0.475599	0.520835	0.479167	-0.047192	-0.043402	0.047192	0.043402	0.000000	0.450000
0.517893	0.474888	0.521660	0.478342	-0.049139	-0.045041	0.049139	0.045041	0.000000	0.450000
0.514231	0.477675	0.518427	0.481574	-0.041548	-0.038585	0.041548	0.038585	0.000000	0.450000
0.505583	0.484370	0.510714	0.489286	-0.023801	-0.022801	0.023801	0.022801	0.000000	0.450000
0.498250	0.490172	0.504087	0.495913	-0.008961	-0.008815	0.008961	0.008815	0.000000	0.450000
0.493805	0.493746	0.500030	0.499970	-0.000065	-0.000065	0.000065	0.000065	0.000000	0.450000
0.492872	0.494503	0.499174	0.500826	0.001799	0.001793	-0.001799	-0.001793	0.000000	0.450000
0.494079	0.493525	0.500280	0.499720	-0.000610	-0.000609	0.000610	0.000609	0.000000	0.450000
0.490862	0.496138	0.497327	0.502673	0.005844	0.005782	-0.005844	-0.005782	0.000000	0.450000
0.487840	0.498613	0.494540	0.505460	0.012008	0.011749	-0.012008	-0.011749	0.000000	0.450000
0.488196	0.498320	0.494869	0.505131	0.011277	0.011048	-0.011277	-0.011048	0.000000	0.450000
0.491332	0.495754	0.497760	0.502240	0.004894	0.004851	-0.004894	-0.004851	0.000000	0.450000
0.494468	0.493211	0.500636	0.499364	-0.001386	-0.001382	0.001386	0.001382	0.000000	0.450000
0.497056	0.491128	0.503000	0.497000	-0.006563	-0.006485	0.006563	0.006485	0.000000	0.450000
0.498215	0.490200	0.504054	0.495946	-0.008889	-0.008746	0.008889	0.008746	0.000000	0.450000
0.498788	0.489742	0.504576	0.495424	-0.010043	-0.009861	0.010043	0.009861	0.000000	0.450000
0.493863	0.493699	0.500083	0.499917	-0.000181	-0.000181	0.000181	0.000181	0.000000	0.450000
0.487966	0.498510	0.494656	0.505344	0.011751	0.011502	-0.011751	-0.011502	0.000000	0.450000
0.484779	0.501142	0.491702	0.508298	0.018356	0.017757	-0.018356	-0.017757	0.000000	0.450000
0.486969	0.499331	0.493733	0.506267	0.013805	0.013463	-0.013805	-0.013463	0.000000	0.450000
0.491835	0.495345	0.498223	0.501777	0.003880	0.003852	-0.003880	-0.003852	0.000000	0.450000
0.495268	0.492565	0.501368	0.498632	-0.002984	-0.002968	0.002984	0.002968	0.000000	0.450000
0.496990	0.491181	0.502939	0.497061	-0.006430	-0.006355	0.006430	0.006355	0.000000	0.450000
0.497486	0.490783	0.503391	0.496609	-0.007426	-0.007325	0.007426	0.007325	0.000000	0.450000
0.480458	0.504749	0.487672	0.512328	0.027504	0.026180	-0.027504	-0.026180	0.000000	0.450000
0.455258	0.526704	0.463628	0.536389	0.085711	0.074061	-0.085711	-0.074061	0.000000	0.450000
0.433266	0.547334	0.441888	0.558226	0.144858	0.114518	-0.144858	-0.114518	0.000000	0.450000
0.435869	0.544809	0.444499	0.555595	0.137366	0.109774	-0.137366	-0.109774	0.000000	0.450000
0.457190	0.524961	0.465505	0.534509	0.080921	0.070456	-0.080921	-0.070456	0.000000	0.450000
0.480114	0.505037	0.487351	0.512650	0.028241	0.026847	-0.028241	-0.026847	0.000000	0.450000
0.496514	0.491563	0.502506	0.497494	-0.005477	-0.005423	0.005477	0.005423	0.000000	0.450000
0.486746	0.499515	0.493526	0.506474	0.014267	0.013902	-0.014267	-0.013902	0.000000	0.450000
0.472077	0.511872	0.479779	0.520223	0.045897	0.042327	-0.045897	-0.042327	0.000000	0.450000
0.443949	0.537122	0.452537	0.547513	0.114998	0.094983	-0.114998	-0.094983	0.000000	0.450000
0.417734	0.562930	0.426102	0.574206	0.192820	0.142685	-0.192820	-0.142685	0.000000	0.450000
0.393815	0.589201	0.401048	0.600024	0.280657	0.186209	-0.280657	-0.186209	0.000000	0.450000
0.403319	0.578373	0.411117	0.589555	0.243334	0.168816	-0.243334	-0.168816	0.000000	0.450000
0.418965	0.561657	0.427367	0.572919	0.188794	0.140456	-0.188794	-0.140456	0.000000	0.450000
0.419114	0.561503	0.427519	0.572764	0.188310	0.140187	-0.188310	-0.140187	0.000000	0.450000
0.419114	0.561503	0.427519	0.572764	0.188310	0.140187	-0.188310	-0.140187	0.000000	0.450000
0.395057	0.587752	0.402374	0.598637	0.275566	0.183922	-0.275566	-0.183922	0.000000	0.450000
0.373766	0.614406	0.379241	0.623405	0.373965	0.224102	-0.373965	-0.224102	0.000000	0.450000
0.382079	0.603489	0.388386	0.613451	0.332421	0.208106	-0.332421	-0.208106	0.000000	0.450000
0.395465	0.587278	0.402808	0.598183	0.273910	0.183172	-0.273910	-0.183172	0.000000	0.450000
0.398312	0.584005	0.405832	0.595031	0.262545	0.177952	-0.262545	-0.177952	0.000000	0.450000
0.398312	0.584005	0.405832	0.595031	0.262545	0.177952	-0.262545	-0.177952	0.000000	0.450000
0.376594	0.610605	0.382370	0.619970	0.359301	0.218601	-0.359301	-0.218601	0.000000	0.450000
0.358167	0.637579	0.361562	0.643623	0.467948	0.256178	-0.467948	-0.256178	0.000000	0.450000
0.364258	0.628008	0.368560	0.635426	0.428175	0.243222	-0.428175	-0.243222	0.000000	0.450000
0.378893	0.607583	0.384900	0.617216	0.347798	0.214176	-0.347798	-0.214176	0.000000	0.450000
0.398358	0.583953	0.405880	0.594981	0.262366	0.177869	-0.262366	-0.177869	0.000000	0.450000
0.398358	0.583953	0.405880	0.594981	0.262366	0.177869	-0.262366	-0.177869	0.000000	0.450000
0.376634	0.610552	0.382414	0.619922	0.359099	0.218524	-0.359099	-0.218524	0.000000	0.450000
0.358199	0.637525	0.361600	0.643578	0.467722	0.256107	-0.467722	-0.256107	0.000000	0.450000
0.343772	0.664851	0.344244	0.665763	0.588446	0.291101	-0.588446	-0.291101	0.000000	0.450000
0.334149	0.692519	0.331157	0.686316	0.720329	0.323916	-0.720329	-0.323916	0.000000	0.450000
0.330263	0.717533	0.323661	0.703189	0.845685	0.351687	-0.845685	-0.351687	0.000000	0.450000
0.331812	0.745833	0.320444	0.720280	0.990733	0.381289	-0.990733	-0.381289	0.000000	0.450000
0.340035	0.774452	0.322880	0.735382	1.136135	0.409594	-1.136135	-0.409594	0.000000	0.450000
0.355105	0.803365	0.330810	0.748403	1.276949	0.436836	-1.276949	-0.436836	0.000000	0.450000
0.372433	0.827179	0.341035	0.757444	1.385757	0.458450	-1.385757	-0.458450	0.000000	0.450000
0.399517	0.856495	0.357538	0.766500	1.509014	0.484274	-1.509014	-0.484274	0.000000	0.450000
0.432672	0.885901	0.377677	0.773298	1.620259	0.509568	-1.620259	-0.509568	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.406630	0.821887	0.352602	0.712685	1.646541	0.515918	-1.646541	-0.515918	0.000000	0.450000
0.406630	0.821887	0.352602	0.712685	1.646541	0.515918	-1.646541	-0.515918	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.461386	0.908028	0.394760	0.776905	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.411215	0.809291	0.351834	0.692425	1.696125	0.528378	-1.696125	-0.528378	0.000000	0.450000
0.323209	0.653276	0.280266	0.566477	1.646541	0.515918	-1.646541	-0.515918	0.000000	0.450000
0.232714	0.493541	0.206987	0.438980	1.538380	0.490732	-1.538380	-0.490732	0.000000	0.450000
0.232714	0.493541	0.206987	0.438980	1.538380	0.490732	-1.538380	-0.490732	0.000000	0.450000
0.304378	0.636614	0.268679	0.561948	1.572899	0.498512	-1.572899	-0.498512	0.000000	0.450000
0.266585	0.581345	0.241051	0.525662	1.456314	0.473006	-1.456314	-0.473006	0.000000	0.450000
0.233763	0.525055	0.216083	0.485342	1.328087	0.446896	-1.328087	-0.446896	0.000000	0.450000
0.205565	0.468044	0.193841	0.441348	1.190126	0.420001	-1.190126	-0.420001	0.000000	0.450000
0.183730	0.416055	0.176351	0.399346	1.045908	0.392123	-1.045908	-0.392123	0.000000	0.450000
0.169265	0.373405	0.165008	0.364014	0.900126	0.363040	-0.900126	-0.363040	0.000000	0.450000
0.170487	0.358999	0.168418	0.354643	0.757802	0.332501	-0.757802	-0.332501	0.000000	0.450000
0.207007	0.408568	0.206755	0.408070	0.623242	0.300216	-0.623242	-0.300216	0.000000	0.450000
0.220953	0.402699	0.222612	0.405723	0.499335	0.265851	-0.499335	-0.265851	0.000000	0.450000
0.241740	0.402286	0.245121	0.407911	0.387406	0.229016	-0.387406	-0.229016	0.000000	0.450000
0.280443	0.422731	0.285535	0.430405	0.287511	0.189248	-0.287511	-0.189248	0.000000	0.450000
0.334139	0.453796	0.340818	0.462867	0.198891	0.146002	-0.198891	-0.146002	0.000000	0.450000
0.394515	0.481128	0.402198	0.490498	0.120380	0.098631	-0.120380	-0.098631	0.000000	0.450000
0.462508	0.505551	0.470193	0.513951	0.050685	0.046367	-0.050685	-0.046367	0.000000	0.450000
0.499607	0.489089	0.505319	0.494681	-0.011692	-0.011446	0.011692	0.011446	0.000000	0.450000
0.530694	0.465367	0.532799	0.467212	-0.075983	-0.066538	0.075983	0.066538	0.000000	0.450000
0.563078	0.442812	0.559852	0.440275	-0.145705	-0.113596	0.145705	0.113596	0.000000	0.450000
0.596662	0.421809	0.586176	0.414396	-0.220009	-0.151338	0.220009	0.151338	0.000000	0.450000
0.631384	0.402877	0.611510	0.390196	-0.298175	-0.178493	0.298175	0.178493	0.000000	0.450000
0.653177	0.392591	0.626429	0.376514	-0.347657	-0.189421	0.347657	0.189421	0.000000	0.450000
0.653177	0.392591	0.626429	0.376514	-0.347657	-0.189421	0.347657	0.189421	0.000000	0.450000
0.660176	0.389570	0.631059	0.372388	-0.363591	-0.191948	0.363591	0.191948	0.000000	0.450000
0.661277	0.389108	0.631781	0.371751	-0.366099	-0.192303	0.366099	0.192303	0.000000	0.450000
0.634750	0.401204	0.613864	0.388002	-0.305803	-0.180487	0.305803	0.180487	0.000000	0.450000
0.608708	0.414905	0.595183	0.405686	-0.247007	-0.162124	0.247007	0.162124	0.000000	0.450000
0.588171	0.426881	0.579689	0.420724	-0.201074	-0.142861	0.201074	0.142861	0.000000	0.450000
0.585521	0.428497	0.577641	0.422730	-0.195184	-0.140068	0.195184	0.140068	0.000000	0.450000
0.585521	0.428497	0.577641	0.422730	-0.195184	-0.140068	0.195184	0.140068	0.000000	0.450000
0.591800	0.424693	0.582475	0.418001	-0.209156	-0.146572	0.209156	0.146572	0.000000	0.450000
0.578796	0.432670	0.572394	0.427884	-0.180278	-0.132664	0.180278	0.132664	0.000000	0.450000
0.563877	0.442283	0.560499	0.439634	-0.147452	-0.114624	0.147452	0.114624	0.000000	0.450000
0.548709	0.452548	0.548048	0.452004	-0.114484	-0.094007	0.114484	0.094007	0.000000	0.450000
0.548709	0.452548	0.548048	0.452004	-0.114484	-0.094007	0.114484	0.094007	0.000000	0.450000
0.557971	0.446222	0.555694	0.444401	-0.134562	-0.106869	0.134562	0.106869	0.000000	0.450000
0.591373	0.424949	0.582149	0.418320	-0.208205	-0.146142	0.208205	0.146142	0.000000	0.450000
0.616191	0.410793	0.600661	0.400440	-0.263847	-0.168093	0.263847	0.168093	0.000000	0.450000
0.605517	0.416701	0.592819	0.407963	-0.239839	-0.159408	0.239839	0.159408	0.000000	0.450000
0.592270	0.424412	0.582835	0.417651	-0.210204	-0.147043	0.210204	0.147043	0.000000	0.450000
0.576826	0.433912	0.570843	0.429411	-0.175922	-0.130408	0.175922	0.130408	0.000000	0.450000
0.576826	0.433912	0.570843	0.429411	-0.175922	-0.130408	0.175922	0.130408	0.000000	0.450000
0.610886	0.413694	0.596787	0.404146	-0.251903	-0.163919	0.251903	0.163919	0.000000	0.450000
0.643533	0.396982	0.619920	0.382416	-0.325731	-0.185161	0.325731	0.185161	0.000000	0.450000
0.628829	0.404167	0.609711	0.391879	-0.292391	-0.176905	0.292391	0.176905	0.000000	0.450000
0.613956	0.412007	0.599034	0.401994	-0.258812	-0.166369	0.258812	0.166369	0.000000	0.450000
0.613781	0.412103	0.598906	0.402116	-0.258417	-0.166232	0.258417	0.166232	0.000000	0.450000
0.613781	0.412103	0.598906	0.402116	-0.258417	-0.166232	0.258417	0.166232	0.000000	0.450000
0.627690	0.404747	0.608906	0.392635	-0.289814	-0.176176	0.289814	0.176176	0.000000	0.450000
0.640399	0.398464	0.617773	0.384386	-0.318615	-0.183580	0.318615	0.183580	0.000000	0.450000
0.637824	0.399702	0.615998	0.386024	-0.312774	-0.182209	0.312774	0.182209	0.000000	0.450000
0.629768	0.403690	0.610374	0.391258	-0.294518	-0.177496	0.294518	0.177496	0.000000	0.450000
0.629768	0.403690	0.610374	0.391258	-0.294518	-0.177496	0.294518	0.177496	0.000000	0.450000
0.664178	0.387907	0.633672	0.370090	-0.372709	-0.193181	0.372709	0.193181	0.000000	0.450000
0.691715	0.377795	0.650962	0.355537	-0.435534	-0.197613	0.435534	0.197613	0.000000	0.450000
0.711100	0.372161	0.662417	0.346682	-0.479789	-0.196701	0.479789	0.196701	0.000000	0.450000
0.695913	0.376467	0.653492	0.353519	-0.445118	-0.197687	0.445118	0.197687	0.000000	0.450000
0.695913	0.376467	0.653492	0.353519	-0.445118	-0.197687	0.445118	0.197687	0.000000	0.450000
0.725558	0.368816	0.670579	0.340869	-0.512781	-0.194034	0.512781	0.194034	0.000000	0.450000
0.763577	0.363779	0.690513	0.328970	-0.599366	-0.180120	0.599366	0.180120	0.000000	0.450000
0.793935	0.363950	0.704872	0.323122	-0.668238	-0.163638	0.668238	0.163638	0.000000	0.450000
0.795985	0.364102	0.705792	0.322846	-0.672878	-0.162410	0.672878	0.162410	0.000000	0.450000
0.795013	0.364028	0.705357	0.322975	-0.670679	-0.162994	0.670679	0.162994	0.000000	0.450000
0.795013	0.364028	0.705357	0.322975	-0.670679	-0.162994	0.670679	0.162994	0.000000	0.450000
0.835122	0.370534	0.722213	0.320438	-0.761248	-0.137632	0.761248	0.137632	0.000000	0.450000
0.872033	0.382854	0.735735	0.323014	-0.844242	-0.114786	0.844242	0.114786	0.000000	0.450000
0.902643	0.397702	0.745552	0.328488	-0.912937	-0.098786	0.912937	0.098786	0.000000	0.450000
0.887333	0.389752	0.740797	0.325387	-0.878582	-0.106331	0.878582	0.106331	0.000000	0.450000
0.887333	0.389752	0.740797	0.325387	-0.878582	-0.106331	0.878582	0.106331	0.000000	0.450000
0.923602	0.410270	0.751565	0.333850	-0.959991	-0.090273	0.959991	0.090273	0.000000	0.450000
0.963994	0.439930	0.761564	0.347548	-1.051043	-0.081007	1.051043	0.081007	0.000000	0.450000
0.996529	0.468996	0.768119	0.361499	-1.125174	-0.081383	1.125174	0.081383	0.000000	0.450000
1.007234	0.479579	0.769984	0.366616	-1.149823	-0.083156	1.149823	0.083156	0.000000	0.450000
1.005476	0.477806	0.769688	0.365759	-1.145764	-0.082807	1.145764	0.082807	0.000000	0.450000
1.005476	0.477806	0.769688	0.365759	-1.145764	-0.082807	1.145764	0.082807	0.000000	0.450000
1.024419	0.497647	0.772674	0.375354	-1.189761	-0.087778	1.189761	0.087778	0.000000	0.450000
1.047878	0.524538	0.775730	0.388308	-1.245245	-0.097736	1.245245	0.097736	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.058823	0.538007	0.776905	0.394760	-1.271622	-0.103875	1.271622	0.103875	0.000000	0.450000
1.053540	0.531430	0.776358	0.391613	-1.258847	-0.100790	1.258847	0.100790	0.000000	0.450000
1.039365	0.514474	0.774705	0.383470	-1.224961	-0.093625	1.224961	0.093625	0.000000	0.450000
1.022669	0.495746	0.772418	0.374435	-1.185671	-0.087206	1.185671	0.087206	0.000000	0.450000
1.009482	0.481866	0.770358	0.367723	-1.155020	-0.083635	1.155020	0.083635	0.000000	0.450000
0.990938	0.463671	0.767087	0.358928	-1.112359	-0.080788	1.112359	0.080788	0.000000	0.450000
0.969776	0.444757	0.762826	0.349846	-1.064147	-0.080538	1.064147	0.080538	0.000000	0.450000
0.959065	0.435929	0.760454	0.345653	-1.039889	-0.081584	1.039889	0.081584	0.000000	0.450000
0.941695	0.422674	0.756300	0.339461	-1.000690	-0.084875	1.000690	0.084875	0.000000	0.450000
0.924467	0.410830	0.751801	0.334098	-0.961935	-0.089972	0.961935	0.089972	0.000000	0.450000
