-11.253850	0.000000	0.000000	0.000000
-11.192733	0.032300	0.253424	0.000000
-11.193589	0.032048	0.253388	0.004000
-11.193540	0.029965	0.250345	0.016000
-11.194663	0.020814	0.237421	0.036000
-11.198065	0.007597	0.218895	0.064000
-11.202211	-0.010806	0.190867	0.100000
-11.205722	-0.018319	0.178859	0.144000
-11.208216	-0.014150	0.191763	0.196000
-11.205796	-0.008343	0.204401	0.256000
-11.200774	-0.003788	0.211512	0.321000
-11.190672	0.002484	0.219419	0.386000
-11.171028	0.013011	0.231455	0.451000
-11.146996	0.024624	0.244905	0.516000
-11.110620	0.028420	0.242051	0.581000
-11.075616	0.024395	0.225228	0.646000
-11.018010	0.020976	0.200987	0.711000
-10.958856	0.024686	0.186685	0.776000
-10.893946	0.029168	0.175417	0.841000
-10.828671	0.024929	0.161697	0.906000
-10.774999	0.019198	0.146607	0.971000
-10.716513	0.018866	0.136840	1.036000
-10.661241	0.025229	0.135422	1.101000
-10.600438	0.028973	0.130146	1.166000
-10.534807	0.028279	0.120575	1.231000
-10.466647	0.029734	0.111655	1.296000
-10.400072	0.030866	0.103974	1.361000
-10.334402	0.032591	0.097631	1.426000
-10.273687	0.032265	0.089368	1.491000
-10.211376	0.031806	0.084124	1.556000
-10.139771	0.031736	0.080382	1.621000
-10.075363	0.031516	0.077389	1.686000
-10.001375	0.032050	0.077194	1.751000
-9.934683	0.034278	0.078850	1.816000
-9.875600	0.038817	0.083581	1.881000
-9.803314	0.047075	0.093123	1.946000
-9.741471	0.053611	0.103404	2.011000
-9.673540	0.059399	0.112928	2.076000
-9.606613	0.066984	0.119244	2.141000
-9.541954	0.074211	0.125941	2.206000
-9.468975	0.082880	0.133610	2.271000
-9.417389	0.087947	0.136598	2.336000
-9.346591	0.098305	0.141526	2.401000
-9.290032	0.107505	0.145785	2.466000
-9.233003	0.116489	0.147746	2.531000
-9.177130	0.125716	0.149281	2.596000
-9.111373	0.139072	0.153980	2.661000
-9.053699	0.152988	0.158348	2.726000
-8.984607	0.168277	0.159185	2.791000
-8.931407	0.182860	0.162591	2.856000
-8.875375	0.202877	0.173231	2.921000
-8.816089	0.231015	0.195780	2.986000
-8.762942	0.260168	0.220472	3.051000
-8.706386	0.293241	0.248956	3.116000
-8.646768	0.331782	0.284740	3.181000
-8.599338	0.366092	0.317111	3.246000
-8.545389	0.404014	0.352808	3.311000
-8.498350	0.438000	0.384964	3.376000
-8.456778	0.484875	0.434623	3.441000
-8.427902	0.524789	0.477662	3.506000
-8.396550	0.572870	0.530098	3.571000
-8.370698	0.613672	0.574393	3.636000
-8.345689	0.651448	0.615210	3.701000
-8.313107	0.687394	0.650998	3.766000
-8.280868	0.715169	0.677030	3.831000
-8.240974	0.744764	0.702552	3.896000
-8.210423	0.775310	0.730699	3.961000
-8.188351	0.823391	0.781462	4.026000
-8.180115	0.870509	0.834218	4.091000
-8.175622	0.914279	0.882122	4.156000
-8.172760	0.950750	0.920612	4.221000
-8.166854	0.971501	0.937797	4.286000
-8.167616	1.001991	0.968297	4.351000
-8.181379	1.046447	1.021652	4.416000
-8.199495	1.121956	1.092401	4.481000
-8.218843	1.166899	1.136164	4.546000
-8.235512	1.212243	1.175022	4.611000
-8.254804	1.249915	1.211978	4.676000
-8.279699	1.278191	1.247591	4.741000
-8.305959	1.304656	1.280235	4.806000
-8.332252	1.333714	1.305991	4.871000
-8.363848	1.373029	1.332106	4.936000
-8.392629	1.410801	1.353560	5.001000
-8.426724	1.448628	1.379620	5.066000
-8.465610	1.486957	1.406363	5.131000
-8.502657	1.520079	1.426057	5.196000
-8.543126	1.552997	1.441524	5.261000
-8.589584	1.587082	1.456847	5.326000
-8.636969	1.621768	1.472989	5.391000
-8.690842	1.660621	1.496605	5.456000
-8.746919	1.700338	1.528370	5.521000
-8.811146	1.744600	1.559900	5.586000
-8.869615	1.782358	1.578696	5.651000
-8.918828	1.818759	1.586331	5.716000
-8.965738	1.855360	1.595871	5.781000
-9.003200	1.884219	1.609894	5.846000
-9.044131	1.914658	1.629860	5.911000
-9.078391	1.942945	1.644931	5.976000
-9.115607	1.968934	1.659113	6.041000
-9.162532	2.001469	1.678331	6.106000
-9.212518	2.031536	1.717779	6.171000
-9.271696	2.054240	1.750510	6.236000
-9.306551	2.078283	1.773577	6.301000
-9.352201	2.107305	1.803080	6.366000
-9.396459	2.112505	1.828800	6.431000
-9.444580	2.123078	1.856170	6.496000
-9.493903	2.139448	1.875009	6.561000
-9.558342	2.163656	1.894375	6.626000
-9.625920	2.173984	1.920848	6.691000
-9.690685	2.169196	1.952959	6.756000
-9.762248	2.163828	1.988748	6.821000
-9.835480	2.165097	2.016915	6.886000
-9.892911	2.171816	2.031288	6.951000
-9.967750	2.183497	2.046552	7.016000
-10.042651	2.197135	2.060738	7.081000
-10.120451	2.206329	2.085547	7.146000
-10.184324	2.220651	2.102322	7.211000
-10.243856	2.247569	2.106536	7.276000
-10.304136	2.282948	2.105015	7.341000
-10.367345	2.319356	2.107223	7.406000
-10.421944	2.355563	2.108676	7.471000
-10.468032	2.402857	2.097494	7.536000
-10.497742	2.445243	2.083741	7.601000
-10.532984	2.502635	2.068311	7.666000
-10.559130	2.554637	2.055754	7.731000
-10.580911	2.609594	2.039653	7.796000
-10.593185	2.674465	2.013926	7.861000
-10.592292	2.749480	1.976532	7.926000
-10.591180	2.811303	1.950831	7.991000
-10.586129	2.874779	1.929447	8.056000
-10.575763	2.946692	1.906810	8.121000
-10.561521	3.006810	1.887639	8.186000
-10.542605	3.073928	1.869793	8.251000
-10.516986	3.143256	1.848453	8.316000
-10.486834	3.207178	1.833748	8.381000
-10.456242	3.266897	1.810839	8.446000
-10.426423	3.330594	1.798191	8.511000
-10.392126	3.392895	1.787961	8.576000
-10.359286	3.442599	1.760167	8.641000
-10.320136	3.495501	1.743700	8.706000
-10.278635	3.548651	1.710793	8.771000
-10.229860	3.606114	1.684412	8.836000
-10.184122	3.661576	1.661223	8.901000
-10.137115	3.720136	1.635484	8.966000
-10.084804	3.778677	1.602539	9.031000
-10.046294	3.815048	1.578181	9.096000
-9.985397	3.865229	1.535750	9.161000
-9.919018	3.910862	1.486628	9.226000
-9.856366	3.957725	1.446071	9.291000
-9.799702	4.003387	1.413949	9.356000
-9.753186	4.045797	1.394746	9.421000
-9.698571	4.097258	1.377437	9.486000
-9.639234	4.146822	1.356193	9.551000
-9.593383	4.191814	1.343604	9.616000
-9.558209	4.239778	1.346206	9.681000
-9.522474	4.293940	1.364517	9.746000
-9.477323	4.339195	1.366281	9.811000
-9.431866	4.383905	1.361732	9.876000
-9.385396	4.425622	1.363781	9.941000
-9.333134	4.466013	1.364630	10.006000
-9.278107	4.503545	1.359523	10.071000
-9.228658	4.537770	1.356005	10.136000
-9.183784	4.570657	1.354747	10.201000
-9.131374	4.616567	1.360537	10.266000
-9.084571	4.662453	1.370531	10.331000
-9.034616	4.699219	1.371393	10.396000
-8.969353	4.730750	1.357622	10.461000
-8.909716	4.762345	1.347718	10.526000
-8.868307	4.785479	1.342932	10.591000
-8.813458	4.817688	1.338804	10.656000
-8.766392	4.850037	1.342086	10.721000
-8.717095	4.889983	1.353815	10.786000
-8.670089	4.922931	1.361006	10.851000
-8.608987	4.955808	1.362732	10.916000
-8.555856	4.987568	1.366889	10.981000
-8.508003	5.021424	1.371517	11.046000
-8.446055	5.044060	1.345669	11.111000
-8.377433	5.065920	1.317103	11.176000
-8.295260	5.095217	1.296679	11.241000
-8.228297	5.106222	1.263631	11.306000
-8.169804	5.111023	1.230024	11.371000
-8.107186	5.119565	1.200376	11.436000
-8.046127	5.128942	1.171844	11.501000
-7.981650	5.143247	1.144265	11.566000
-7.908909	5.159843	1.116033	11.631000
-7.835789	5.172761	1.085364	11.696000
-7.775123	5.181258	1.062348	11.761000
-7.704515	5.183197	1.029360	11.826000
-7.642159	5.179558	0.998896	11.891000
-7.570309	5.177427	0.968395	11.956000
-7.485785	5.171571	0.933114	12.021000
-7.409019	5.153233	0.891440	12.086000
-7.349389	5.137188	0.863516	12.151000
-7.278790	5.122888	0.839612	12.216000
-7.213485	5.106149	0.815929	12.281000
-7.144241	5.088490	0.792699	12.346000
-7.074050	5.070821	0.771685	12.411000
-7.000474	5.037206	0.730433	12.476000
-6.939080	5.005011	0.694746	12.541000
-6.870068	4.976840	0.666138	12.606000
-6.803388	4.952580	0.640361	12.671000
-6.730491	4.928630	0.612848	12.736000
-6.638554	4.907350	0.589728	12.801000
-6.557720	4.880249	0.558692	12.866000
