0.000000	0.000000	0.000000
-11.248852	0.000140	0.028035
-11.243854	0.000280	0.028035
-11.238855	0.000420	0.028035
-11.233857	0.000561	0.028035
-11.228859	0.000701	0.028035
-11.223861	0.000841	0.028035
-11.218863	0.000981	0.028035
-11.213864	0.001121	0.028035
-11.208866	0.001261	0.028035
-11.242354	0.000322	0.028035
-11.230858	0.000645	0.028035
-11.219362	0.000967	0.028035
-11.207867	0.001289	0.028035
-11.196371	0.001612	0.028035
-11.184875	0.001934	0.028035
-11.173379	0.002257	0.028035
-11.161883	0.002579	0.028035
-11.150387	0.002901	0.028035
-11.235857	0.000505	0.028035
-11.217863	0.001009	0.028035
-11.199870	0.001514	0.028035
-11.181876	0.002018	0.028035
-11.163883	0.002523	0.028035
-11.145889	0.003027	0.028035
-11.127896	0.003532	0.028035
-11.109906	0.004115	0.030223
-11.091933	0.005105	0.043721
-11.229359	0.000687	0.028035
-11.204868	0.001374	0.028035
-11.180377	0.002060	0.028035
-11.155885	0.002747	0.028035
-11.131394	0.003434	0.028035
-11.106910	0.004280	0.031295
-11.082447	0.005628	0.044793
-11.057984	0.006975	0.055029
-11.033521	0.008323	0.055029
-11.222861	0.000869	0.028035
-11.191872	0.001738	0.028035
-11.160884	0.002607	0.028035
-11.129895	0.003476	0.028035
-11.098922	0.004720	0.034095
-11.067969	0.006425	0.047592
-11.037016	0.008130	0.055029
-11.006063	0.009835	0.055029
-10.975110	0.011541	0.055029
-11.216364	0.001051	0.028035
-11.178877	0.002102	0.028035
-11.141391	0.003154	0.028035
-11.103915	0.004445	0.031245
-11.066471	0.006508	0.044742
-11.029028	0.008570	0.055029
-10.991585	0.010633	0.055029
-10.954130	0.012462	0.051906
-10.916660	0.013943	0.044155
-11.082973	0.005599	0.055029
-11.053127	0.007243	0.055029
-11.023280	0.008887	0.055029
-10.993433	0.010531	0.055029
-10.963582	0.012088	0.053564
-10.933714	0.013269	0.045813
-10.903845	0.014450	0.039527
-10.873977	0.015631	0.039527
-10.844108	0.016813	0.039527
-11.076483	0.005956	0.055029
-11.040146	0.007958	0.055029
-11.003809	0.009960	0.055029
-10.967471	0.011934	0.054654
-10.931108	0.013372	0.046903
-10.894744	0.014810	0.039527
-10.858381	0.016248	0.039527
-10.822017	0.017686	0.039527
-10.785654	0.019124	0.039527
-11.069993	0.006314	0.055029
-11.027166	0.008673	0.055029
-10.984339	0.011032	0.055029
-10.941492	0.012961	0.050013
-10.898633	0.014656	0.042262
-10.855775	0.016351	0.039527
-10.812916	0.018046	0.039527
-10.770058	0.019741	0.039527
-10.727200	0.021436	0.039527
-11.063503	0.006671	0.055029
-11.014186	0.009388	0.055029
-10.964865	0.012037	0.054344
-10.915512	0.013989	0.046593
-10.866159	0.015941	0.039527
-10.816805	0.017893	0.039527
-10.767452	0.019844	0.039527
-10.718099	0.021796	0.039527
-10.668745	0.023742	0.039462
-11.057013	0.007029	0.055029
-11.001205	0.010103	0.055029
-10.945380	0.012808	0.051719
-10.889532	0.015016	0.043968
-10.833684	0.017225	0.039527
-10.777836	0.019434	0.039527
-10.721987	0.021642	0.039527
-10.666138	0.023810	0.039161
-10.610266	0.025279	0.032540
-10.921256	0.013762	0.039527
-10.873283	0.015659	0.039527
-10.825309	0.017556	0.039527
-10.777335	0.019453	0.039527
-10.729362	0.021351	0.039527
-10.681388	0.023248	0.039527
-10.633399	0.024671	0.034584
-10.585405	0.025933	0.027963
-10.537410	0.027194	0.026285
-10.914761	0.014019	0.039527
-10.860293	0.016173	0.039527
-10.805824	0.018327	0.039527
-10.751356	0.020481	0.039527
-10.696887	0.022635	0.039527
-10.642407	0.024434	0.036268
-10.587915	0.025867	0.029647
-10.533423	0.027299	0.026285
-10.478931	0.028732	0.026285
-10.908267	0.014275	0.039527
-10.847303	0.016686	0.039527
-10.786340	0.019097	0.039527
-10.725376	0.021508	0.039527
-10.664410	0.023856	0.039004
-10.603421	0.025459	0.032383
-10.542431	0.027062	0.026285
-10.481441	0.028666	0.026285
-10.420451	0.030269	0.026285
-10.901772	0.014532	0.039527
-10.834313	0.017200	0.039527
-10.766855	0.019868	0.039527
-10.699396	0.022536	0.039527
-10.631922	0.024710	0.035867
-10.564434	0.026484	0.029245
-10.496947	0.028258	0.026285
-10.429459	0.030033	0.026285
-10.361972	0.031807	0.026285
-10.625258	0.024885	0.026285
-10.581285	0.026041	0.026285
-10.537313	0.027197	0.026285
-10.493341	0.028353	0.026285
-10.449368	0.029509	0.026285
-10.405396	0.030665	0.026285
-10.361424	0.031821	0.026285
-10.317454	0.033064	0.027272
-10.273490	0.034507	0.030532
-10.618760	0.025056	0.026285
-10.568290	0.026383	0.026285
-10.517820	0.027709	0.026285
-10.467350	0.029036	0.026285
-10.416880	0.030363	0.026285
-10.366410	0.031690	0.026285
-10.315943	0.033114	0.027242
-10.265482	0.034770	0.030503
-10.215021	0.036426	0.032805
-10.612262	0.025227	0.026285
-10.555294	0.026724	0.026285
-10.498327	0.028222	0.026285
-10.441359	0.029720	0.026285
-10.384391	0.031217	0.026285
-10.327424	0.032737	0.026476
-10.270467	0.034606	0.029736
-10.213510	0.036475	0.032805
-10.156553	0.038344	0.032805
-10.605765	0.025397	0.026285
-10.542299	0.027066	0.026285
-10.478834	0.028734	0.026285
-10.415368	0.030403	0.026285
-10.351903	0.032072	0.026285
-10.288445	0.034016	0.028459
-10.224991	0.036098	0.031719
-10.161538	0.038181	0.032805
-10.098084	0.040263	0.032805
-10.599267	0.025568	0.026285
-10.529304	0.027408	0.026285
-10.459340	0.029247	0.026285
-10.389377	0.031086	0.026285
-10.319416	0.033000	0.026814
-10.249466	0.035295	0.030074
-10.179516	0.037591	0.032805
-10.109566	0.039886	0.032805
-10.039616	0.042182	0.032805
-10.288163	0.034025	0.032805
-10.245556	0.035424	0.032805
-10.202949	0.036822	0.032805
-10.160342	0.038220	0.032805
-10.117735	0.039618	0.032805
-10.075128	0.041016	0.032805
-10.032521	0.042415	0.032805
-9.989915	0.043813	0.032805
-9.947315	0.045400	0.035026
-10.281667	0.034239	0.032805
-10.232563	0.035850	0.032805
-10.183460	0.037461	0.032805
-10.134356	0.039073	0.032805
-10.085253	0.040684	0.032805
-10.036149	0.042296	0.032805
-9.987046	0.043907	0.032805
-9.937952	0.045788	0.035555
-9.888865	0.047824	0.039872
-10.275170	0.034452	0.032805
-10.219570	0.036276	0.032805
-10.163970	0.038101	0.032805
-10.108370	0.039925	0.032805
-10.052770	0.041750	0.032805
-9.997170	0.043575	0.032805
-9.941579	0.045638	0.034952
-9.885997	0.047943	0.039269
-9.830415	0.050247	0.041438
-10.268674	0.034665	0.032805
-10.206577	0.036703	0.032805
-10.144481	0.038740	0.032805
-10.082384	0.040778	0.032805
-10.020288	0.042816	0.032805
-9.958195	0.044949	0.033572
-9.896118	0.047523	0.037889
-9.834041	0.050097	0.041438
-9.771965	0.052670	0.041438
-10.262177	0.034878	0.032805
-10.193584	0.037129	0.032805
-10.124991	0.039380	0.032805
-10.056398	0.041631	0.032805
-9.987805	0.043882	0.032805
-9.919228	0.046565	0.035952
-9.850657	0.049408	0.040269
-9.782086	0.052251	0.041438
-9.713515	0.055094	0.041438
-10.255681	0.035091	0.032805
-10.180591	0.037555	0.032805
-10.105502	0.040020	0.032805
-10.030412	0.042484	0.032805
-9.955327	0.045068	0.033604
-9.880261	0.048180	0.037921
-9.805196	0.051293	0.041438
-9.730130	0.054405	0.041438
-9.655065	0.057517	0.041438
-10.249184	0.035304	0.032805
-10.167598	0.037982	0.032805
-10.086012	0.040659	0.032805
-10.004426	0.043337	0.032805
-9.922855	0.046414	0.035259
-9.841295	0.049796	0.039576
-9.759735	0.053178	0.041438
-9.678175	0.056559	0.041438
-9.596669	0.060739	0.046339
-9.917319	0.046644	0.041438
-9.865407	0.048796	0.041438
-9.813495	0.050949	0.041438
-9.761583	0.053101	0.041438
-9.709671	0.055253	0.041438
-9.657758	0.057406	0.041438
-9.605867	0.059863	0.044374
-9.554145	0.064792	0.071172
-9.502423	0.069722	0.095028
-9.910824	0.046913	0.041438
-9.852418	0.049335	0.041438
-9.794011	0.051756	0.041438
-9.735605	0.054178	0.041438
-9.677198	0.056600	0.041438
-9.618792	0.059021	0.041438
-9.560573	0.064180	0.064904
-9.502380	0.069726	0.091702
-9.444187	0.075273	0.095028
-9.904330	0.047182	0.041438
-9.839429	0.049873	0.041438
-9.774528	0.052564	0.041438
-9.709627	0.055255	0.041438
-9.644726	0.057946	0.041438
-9.579941	0.062334	0.054528
-9.515278	0.068497	0.081328
-9.450615	0.074661	0.095028
-9.385951	0.080824	0.095028
-9.897836	0.047452	0.041438
-9.826440	0.050412	0.041438
-9.755045	0.053372	0.041438
-9.683649	0.056332	0.041438
-9.612254	0.059292	0.041438
-9.541117	0.066034	0.067964
-9.469983	0.072814	0.094760
-9.398849	0.079595	0.095028
