0.000000	0.000000	0.000000	0.000000	0.000000
-0.002080	-0.002080	0.000000	0.000000	-0.000081
-0.000437	-0.000437	0.000000	0.000000	-0.000041
0.020202	0.020202	0.000000	0.000000	0.001700
0.046844	0.046844	0.000000	0.000000	0.004746
0.079506	0.079505	0.000000	0.000000	0.010741
0.112499	0.112496	0.000000	0.000000	0.019529
0.154262	0.154249	0.000000	0.000000	0.031856
0.203439	0.203390	0.000000	0.000000	0.047146
0.257034	0.256889	0.000000	0.000000	0.059073
0.304577	0.304348	0.000000	0.000000	0.074767
0.337088	0.336783	0.000000	0.000000	0.095532
0.358976	0.358530	0.000000	0.000000	0.111194
0.372723	0.372157	0.000000	0.000000	0.122538
0.379219	0.378514	0.000000	0.000000	0.142845
0.385023	0.383886	0.000000	0.000000	0.168200
0.385023	0.383887	0.000000	0.000000	0.183950
0.386724	0.385083	0.000000	0.000000	0.210699
0.387419	0.385283	0.000000	0.000000	0.231159
0.393831	0.391158	0.000000	0.000000	0.258031
0.403067	0.399597	0.000000	0.000000	0.291492
0.425094	0.420230	0.000000	0.000000	0.312033
0.434087	0.428329	0.000000	0.000000	0.336284
0.434979	0.428374	0.000000	0.000000	0.338349
0.434979	0.428373	0.000000	0.000000	0.334986
0.434980	0.428374	0.000000	0.000000	0.336755
0.426383	0.419551	0.000000	0.000000	0.326136
0.426383	0.419551	0.000000	0.000000	0.319395
0.429724	0.423811	0.000000	0.000000	0.311218
0.429725	0.423812	0.000000	0.000000	0.306449
0.433994	0.428441	0.000000	0.000000	0.297035
0.433854	0.428446	0.000000	0.000000	0.280600
0.433854	0.428446	0.000000	0.000000	0.269049
0.433855	0.428491	0.000000	0.000000	0.257081
0.445569	0.441453	0.000000	0.000000	0.247134
0.446036	0.442220	0.000000	0.000000	0.257087
0.448542	0.444378	0.000000	0.000000	0.260326
0.452102	0.447769	0.000000	0.000000	0.254495
0.455773	0.451568	0.000000	0.000000	0.244249
0.455773	0.451569	0.000000	0.000000	0.233823
0.455773	0.451570	0.000000	0.000000	0.222123
0.461931	0.458646	0.000000	0.000000	0.238225
0.469470	0.465585	0.000000	0.000000	0.256311
0.469478	0.465586	0.000000	0.000000	0.258990
0.469484	0.465586	0.000000	0.000000	0.260273
0.471096	0.466434	0.000000	0.000000	0.261122
0.473811	0.469070	0.000000	0.000000	0.258801
0.473998	0.469333	0.000000	0.000000	0.262775
0.495881	0.490702	0.000000	0.000000	0.286594
0.495883	0.490701	0.000000	0.000000	0.307830
0.495886	0.489073	0.000000	0.000000	0.315360
0.468633	0.461923	0.000000	0.000000	0.298037
0.450110	0.444244	0.000000	0.000000	0.287369
0.450110	0.444244	0.000000	0.000000	0.294371
0.455916	0.450275	0.000000	0.000000	0.294118
0.455919	0.450279	0.000000	0.000000	0.304116
0.455920	0.450280	0.000000	0.000000	0.334442
0.455930	0.449596	0.000000	0.000000	0.359477
0.455931	0.449590	0.000000	0.000000	0.369690
0.455919	0.446132	0.000000	0.000000	0.376674
0.455920	0.446132	0.000000	0.000000	0.403491
0.469558	0.458594	0.000000	0.000000	0.413363
0.471818	0.460269	0.000000	0.000000	0.415860
