0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.039264	-0.040736	-0.039264	-0.040736	0.000000	0.000000	-0.025000	0.040000
-0.113386	-0.126614	-0.113356	-0.126644	0.000000	0.000000	-0.075000	0.120000
-0.081108	-0.097481	-0.081003	-0.097586	0.000000	0.000000	-0.125000	0.200000
-0.026871	-0.034758	-0.026771	-0.034858	0.000000	0.000000	-0.075000	0.280000
-0.003759	-0.005233	-0.003728	-0.005265	0.000000	0.000000	-0.025000	0.360000
0.038795	0.058111	0.038165	0.058742	0.000000	0.000000	0.025000	0.440000
0.098377	0.158530	0.095560	0.161347	0.000000	0.000000	0.075000	0.520000
0.140640	0.243739	0.134002	0.250377	0.000000	0.000000	0.099357	0.600000
0.193503	0.350876	0.181334	0.363045	0.000000	0.000000	0.088437	0.650000
0.250376	0.454004	0.234631	0.469749	0.000000	0.000000	0.080939	0.650000
0.307249	0.557131	0.287927	0.576452	0.000000	0.000000	0.075635	0.650000
0.364122	0.660258	0.341223	0.683156	0.000000	0.000000	0.071827	0.650000
0.416321	0.754910	0.390140	0.781091	0.000000	0.000000	0.071827	0.650000
0.473194	0.858037	0.443437	0.887795	0.000000	0.000000	0.074642	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.075612	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.075301	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.073462	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.069904	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.066537	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.063651	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.061156	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.059057	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.057633	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.056041	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.054257	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.053844	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.055143	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.060448	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.069356	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.083277	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.095080	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.116608	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.126777	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.131128	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.133600	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.137438	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.140644	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.143767	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.146748	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.150926	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.154254	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.158138	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.162646	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.167755	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.172347	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.178688	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.183601	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.189301	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.196095	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.204250	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.211481	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.218615	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.226654	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.236267	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.246352	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.257719	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.265939	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.276534	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.289697	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.302431	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.314906	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.327859	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.340873	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.353529	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.367491	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.378302	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.391546	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.404412	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.416863	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.431309	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.445382	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.461849	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.480267	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.493775	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.500000	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.500000	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.500000	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.500000	0.650000
0.497638	0.902362	0.466344	0.933656	0.000000	0.000000	0.500000	0.650000
0.469202	0.850798	0.439695	0.880305	0.000000	0.000000	0.500000	0.650000
0.412329	0.747671	0.386399	0.773601	0.000000	0.000000	0.500000	0.650000
0.355456	0.644544	0.333103	0.666897	0.000000	0.000000	0.500000	0.650000
0.298583	0.541417	0.279806	0.560194	0.000000	0.000000	0.500000	0.650000
0.241710	0.438290	0.226510	0.453490	0.000000	0.000000	0.500000	0.650000
0.184837	0.335163	0.173213	0.346787	0.000000	0.000000	0.500000	0.650000
0.127964	0.232036	0.119917	0.240083	0.000000	0.000000	0.500000	0.650000
0.071091	0.128909	0.066620	0.133379	0.000000	0.000000	0.500000	0.650000
0.014218	0.025782	0.013324	0.026676	0.000000	0.000000	0.450000	0.650000
-0.042655	-0.077346	-0.039972	-0.080028	0.000000	0.000000	0.400000	0.650000
-0.099528	-0.180473	-0.093269	-0.186732	0.000000	0.000000	0.350000	0.650000
-0.156401	-0.283600	-0.146565	-0.293435	0.000000	0.000000	0.300000	0.650000
-0.213274	-0.386727	-0.199862	-0.400139	0.000000	0.000000	0.250000	0.650000
-0.270147	-0.489854	-0.253158	-0.506842	0.000000	0.000000	0.200000	0.650000
-0.327020	-0.592981	-0.306455	-0.613546	0.000000	0.000000	0.150000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	0.100000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	0.050000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.000000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.050000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.100000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.150000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.200000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.250000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.300000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.350000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.400000	0.650000
-0.355456	-0.644544	-0.333103	-0.666897	0.000000	0.000000	-0.450000	0.650000
