-11.253850	0.000000	0.000000	0.000000
-11.251496	-0.001418	-0.010794	0.000000
-11.251414	-0.001462	-0.010042	0.004000
-11.251430	-0.001489	-0.009517	0.016000
-11.251564	-0.001456	-0.008912	0.036000
-11.251656	-0.001733	-0.008225	0.064000
-11.251708	-0.001959	-0.007364	0.100000
-11.251036	-0.001837	-0.006107	0.144000
-11.248327	-0.001824	-0.004717	0.196000
-11.243516	-0.002376	-0.004577	0.256000
-11.235379	-0.002610	-0.004262	0.321000
-11.220237	-0.002473	-0.003734	0.386000
-11.203813	-0.002187	-0.003264	0.451000
-11.177584	-0.002553	-0.004256	0.516000
-11.152363	-0.002565	-0.004836	0.581000
-11.125791	-0.002329	-0.005186	0.646000
-11.086693	-0.001880	-0.005111	0.711000
-11.042335	-0.001188	-0.004658	0.776000
-10.994782	-0.000215	-0.004415	0.841000
-10.939528	0.001394	-0.004289	0.906000
-10.894258	0.002995	-0.003640	0.971000
-10.855118	0.004720	-0.002932	1.036000
-10.814392	0.006686	-0.001860	1.101000
-10.766160	0.009743	0.000277	1.166000
-10.724166	0.012772	0.002848	1.231000
-10.682831	0.016141	0.006024	1.296000
-10.640115	0.020857	0.010649	1.361000
-10.600194	0.025987	0.015274	1.426000
-10.556772	0.032027	0.020987	1.491000
-10.506838	0.040367	0.028679	1.556000
-10.463709	0.049357	0.037461	1.621000
-10.419642	0.059197	0.047211	1.686000
-10.373460	0.069683	0.056970	1.751000
-10.328648	0.080175	0.066131	1.816000
-10.284167	0.091542	0.076032	1.881000
-10.242436	0.102757	0.085496	1.946000
-10.194163	0.115350	0.096117	2.011000
-10.150194	0.126432	0.105260	2.076000
-10.109714	0.135956	0.112588	2.141000
-10.064687	0.145709	0.119741	2.206000
-10.018964	0.154523	0.125816	2.271000
-9.970817	0.163042	0.130894	2.336000
-9.926361	0.170424	0.134444	2.401000
-9.878771	0.177897	0.137663	2.466000
-9.834063	0.184506	0.140194	2.531000
-9.790636	0.190124	0.141856	2.596000
-9.745036	0.195479	0.142718	2.661000
-9.697118	0.200845	0.143252	2.726000
-9.654286	0.204477	0.142444	2.791000
-9.602004	0.208213	0.140416	2.856000
-9.556237	0.210894	0.137907	2.921000
-9.499727	0.213974	0.134369	2.986000
-9.452936	0.216337	0.131235	3.051000
-9.390954	0.219559	0.127149	3.116000
-9.336986	0.222536	0.123676	3.181000
-9.280235	0.225967	0.119975	3.246000
-9.234063	0.229106	0.116879	3.311000
-9.178374	0.235289	0.115148	3.376000
-9.121240	0.247308	0.119285	3.441000
-9.077727	0.261311	0.127053	3.506000
-9.035212	0.281219	0.140184	3.571000
-8.998524	0.303905	0.155600	3.636000
-8.963911	0.332038	0.174814	3.701000
-8.931104	0.366571	0.198276	3.766000
-8.895720	0.412894	0.228597	3.831000
-8.868678	0.452852	0.253529	3.896000
-8.844399	0.490787	0.275654	3.961000
-8.822162	0.528141	0.296509	4.026000
-8.799663	0.569803	0.317777	4.091000
-8.778038	0.615722	0.339962	4.156000
-8.759437	0.659024	0.359626	4.221000
-8.734230	0.718719	0.380901	4.286000
-8.716781	0.762037	0.392272	4.351000
-8.698138	0.809811	0.402336	4.416000
-8.678109	0.866057	0.412081	4.481000
-8.657506	0.927012	0.419976	4.546000
-8.640814	0.974260	0.423457	4.611000
-8.624494	1.017671	0.424628	4.676000
-8.610082	1.054180	0.424684	4.741000
-8.596427	1.086723	0.423748	4.806000
-8.577926	1.127881	0.420950	4.871000
-8.563214	1.158058	0.417310	4.936000
-8.547869	1.188306	0.413198	5.001000
-8.525052	1.235477	0.408652	5.066000
-8.507162	1.276670	0.408502	5.131000
-8.492617	1.314484	0.411387	5.196000
-8.476722	1.358510	0.417686	5.261000
-8.463549	1.396873	0.424919	5.326000
-8.452537	1.431249	0.434335	5.391000
-8.438308	1.481615	0.453088	5.456000
-8.427707	1.522026	0.470650	5.521000
-8.412711	1.581672	0.501041	5.586000
-8.401598	1.627737	0.526956	5.651000
-8.393724	1.663038	0.548220	5.716000
-8.384702	1.704046	0.574519	5.781000
-8.375923	1.747993	0.605477	5.846000
-8.368980	1.786180	0.633264	5.911000
-8.363287	1.823102	0.660692	5.976000
-8.358089	1.864477	0.691637	6.041000
-8.352739	1.933392	0.744046	6.106000
-8.350452	1.987135	0.784593	6.171000
-8.350177	2.045846	0.828657	6.236000
-8.350927	2.092982	0.863355	6.301000
-8.353024	2.138619	0.896524	6.366000
-8.356464	2.185087	0.930312	6.431000
-8.362916	2.246000	0.975082	6.496000
-8.368825	2.289208	1.006730	6.561000
-8.376201	2.335015	1.040067	6.626000
-8.387467	2.392001	1.082005	6.691000
-8.400573	2.448933	1.123828	6.756000
-8.414758	2.504659	1.164262	6.821000
-8.429370	2.554022	1.199877	6.886000
-8.446045	2.604138	1.235166	6.951000
-8.465394	2.657238	1.270494	7.016000
