-11.253850	0.000000	0.000000	0.000000
-11.256964	-0.006913	-0.005245	0.000000
-11.256981	-0.006884	-0.005045	0.004000
-11.256929	-0.006903	-0.005057	0.016000
-11.256877	-0.006920	-0.005070	0.036000
-11.256815	-0.006969	-0.005115	0.064000
-11.256018	-0.007390	-0.005653	0.100000
-11.254067	-0.008176	-0.006582	0.144000
-11.250301	-0.009025	-0.007593	0.196000
-11.242746	-0.009414	-0.008364	0.256000
-11.230053	-0.008150	-0.006758	0.321000
-11.212278	-0.005383	-0.003073	0.386000
-11.192402	-0.002166	0.000469	0.451000
-11.166929	0.001686	0.003633	0.516000
-11.141065	0.004328	0.004570	0.581000
-11.106280	0.008270	0.005590	0.646000
-11.064765	0.011047	0.003944	0.711000
-11.023277	0.013680	0.000696	0.776000
-10.982863	0.016714	-0.000609	0.841000
-10.937516	0.020412	-0.001755	0.906000
-10.888039	0.024002	-0.004195	0.971000
-10.828252	0.027371	-0.009612	1.036000
-10.776737	0.030042	-0.013414	1.101000
-10.710811	0.033282	-0.017596	1.166000
-10.652562	0.035481	-0.021773	1.231000
-10.597885	0.037376	-0.025560	1.296000
-10.540931	0.039069	-0.029046	1.361000
-10.486995	0.040791	-0.030999	1.426000
-10.410399	0.042589	-0.032436	1.491000
-10.340534	0.043627	-0.032838	1.556000
-10.278967	0.044276	-0.033042	1.621000
-10.224683	0.044410	-0.033187	1.686000
-10.152861	0.044596	-0.033163	1.751000
-10.080035	0.044893	-0.032680	1.816000
-10.007132	0.045286	-0.031770	1.881000
-9.943987	0.045722	-0.030559	1.946000
-9.890533	0.045873	-0.029470	2.011000
-9.827303	0.046377	-0.027688	2.076000
-9.760084	0.047550	-0.024733	2.141000
-9.696420	0.048195	-0.023656	2.206000
-9.624978	0.050788	-0.021121	2.271000
-9.559266	0.055748	-0.016031	2.336000
-9.489573	0.060641	-0.012515	2.401000
-9.437112	0.066651	-0.007643	2.466000
-9.378389	0.073882	-0.001642	2.531000
-9.322764	0.081321	0.004339	2.596000
-9.267237	0.089786	0.010711	2.661000
-9.214596	0.099950	0.018128	2.726000
-9.166318	0.110903	0.026312	2.791000
-9.115775	0.124554	0.036248	2.856000
-9.057302	0.143081	0.049456	2.921000
-8.998633	0.164433	0.064534	2.986000
-8.940510	0.187456	0.080686	3.051000
-8.895425	0.206929	0.093970	3.116000
-8.852876	0.226333	0.106448	3.181000
-8.805783	0.248692	0.120143	3.246000
-8.763282	0.269767	0.131848	3.311000
-8.724642	0.290052	0.143147	3.376000
-8.673623	0.319028	0.158986	3.441000
-8.632264	0.345130	0.173568	3.506000
-8.588699	0.374996	0.190560	3.571000
-8.538888	0.412355	0.212378	3.636000
-8.498717	0.446450	0.233478	3.701000
-8.463030	0.479930	0.255606	3.766000
-8.418076	0.529520	0.290425	3.831000
-8.378392	0.580736	0.328149	3.896000
-8.346899	0.629950	0.368530	3.961000
-8.312288	0.691014	0.419153	4.026000
-8.284737	0.750827	0.470326	4.091000
-8.261218	0.816336	0.529241	4.156000
-8.243166	0.879268	0.586819	4.221000
-8.230767	0.948780	0.656046	4.286000
-8.226272	1.018302	0.730734	4.351000
-8.230151	1.085242	0.807205	4.416000
-8.240925	1.143005	0.878674	4.481000
-8.263880	1.209833	0.967107	4.546000
-8.286551	1.255148	1.032640	4.611000
-8.315780	1.300324	1.103046	4.676000
-8.352834	1.347043	1.182083	4.741000
-8.393535	1.386917	1.258555	4.806000
-8.435533	1.422142	1.331964	4.871000
-8.483015	1.455206	1.410054	4.936000
-8.538169	1.489700	1.497888	5.001000
-8.601559	1.524924	1.596682	5.066000
-8.664865	1.556343	1.692012	5.131000
-8.715058	1.579398	1.765754	5.196000
-8.773781	1.604370	1.850044	5.261000
-8.837908	1.627668	1.940863	5.326000
-8.892337	1.642218	2.014951	5.391000
-8.935854	1.649772	2.070334	5.456000
-8.984449	1.655086	2.127486	5.521000
-9.037978	1.655345	2.187770	5.586000
-9.073542	1.651615	2.226763	5.651000
-9.114473	1.643383	2.270252	5.716000
-9.162790	1.629009	2.322000	5.781000
-9.210378	1.611020	2.369226	5.846000
-9.268257	1.586841	2.422910	5.911000
-9.325830	1.564736	2.467919	5.976000
-9.378944	1.546152	2.502620	6.041000
-9.440428	1.527949	2.535061	6.106000
-9.489112	1.516992	2.554236	6.171000
-9.549914	1.505722	2.574718	6.236000
-9.616296	1.502129	2.587274	6.301000
-9.682588	1.506688	2.594413	6.366000
-9.754962	1.519974	2.594226	6.431000
-9.810028	1.533172	2.592782	6.496000
-9.867261	1.550985	2.589693	6.561000
-9.928232	1.575729	2.585253	6.626000
-9.978084	1.601949	2.577741	6.691000
-10.029575	1.631139	2.571560	6.756000
-10.083123	1.665569	2.564852	6.821000
-10.126427	1.697887	2.557431	6.886000
-10.169677	1.733200	2.554245	6.951000
-10.211206	1.772625	2.552015	7.016000
-10.248318	1.816417	2.549554	7.081000
-10.289487	1.870301	2.544719	7.146000
-10.335038	1.929178	2.544975	7.211000
-10.366709	1.973359	2.545836	7.276000
-10.397559	2.018344	2.548339	7.341000
-10.428284	2.066899	2.549960	7.406000
-10.460188	2.122209	2.551003	7.471000
-10.488955	2.179620	2.549054	7.536000
-10.514618	2.244628	2.541452	7.601000
-10.534326	2.310772	2.529838	7.666000
-10.548219	2.382359	2.510971	7.731000
-10.556200	2.458091	2.483853	7.796000
-10.557073	2.527985	2.453891	7.861000
-10.555671	2.600226	2.421204	7.926000
-10.553574	2.672634	2.389216	7.991000
-10.551653	2.742188	2.359429	8.056000
-10.549338	2.807780	2.331037	8.121000
