-18.539949	10.137988	-0.303249	11.328283
-12.999839	10.137865	-0.303260	11.328426
-13.002524	10.137836	-0.303267	11.328611
-13.005682	10.137887	-0.252599	11.328834
-12.053645	9.439878	-0.252554	10.632964
-12.048437	9.427031	-0.114962	10.632145
-8.796805	7.093681	-0.114934	8.371905
-8.789339	7.084546	-0.115026	8.374417
-8.808713	7.093885	0.199242	8.374326
-4.488330	5.024943	0.199682	5.507942
-4.601400	5.025919	0.199565	5.502374
-4.496374	5.023898	0.199941	5.510173
-4.587919	5.019366	0.199897	5.505765
-4.512507	5.021402	0.200162	5.512119
-4.572364	5.020390	0.200169	5.509772
-4.521718	5.016988	0.200339	5.513834
-4.555854	-0.014680	1.086413	0.322691
0.907111	-0.602590	1.040297	0.338387
1.641319	-3.508842	1.376152	-1.340978
1.639823	-3.509102	1.376190	-1.341005
-0.118199	-3.509307	1.376229	-1.341025
-0.118572	-3.338220	1.306139	-1.272862
-0.261734	-2.195592	0.860384	-0.853407
-1.178885	-2.195239	0.860443	-0.853426
-1.178319	-2.195404	0.860452	-0.853421
-1.179446	-2.195678	0.860456	-0.853416
-1.180698	-2.195954	0.860462	-0.853414
-1.181759	-2.196220	0.860472	-0.853412
-1.182625	-2.196500	0.860483	-0.853411
-1.183367	-2.196819	0.860495	-0.853411
-1.184034	-2.197185	0.860506	-0.853409
-1.184639	-2.198334	0.860536	-0.853405
-1.185900	-2.199197	0.860560	-0.853403
-1.186492	-2.200581	0.860578	-0.853401
-1.187114	-2.078566	0.813989	0.571640
-1.235816	0.435384	-0.591466	0.572118
-1.850996	0.433808	-0.591478	0.572118
-1.850915	0.431116	-0.591505	0.572114
-1.850459	0.429311	-0.591520	0.572111
-1.850319	0.427765	-0.591526	0.572109
-1.850431	0.426630	-0.591533	0.572108
-1.850509	0.426028	-0.591539	0.572106
-1.850731	0.424745	-0.591542	0.572106
-1.851038	0.423347	-0.591549	0.572104
-1.851429	-1.525114	-0.595512	0.574187
-1.639987	0.362767	-0.632626	0.788797
-1.720660	0.885742	-0.808668	0.787423
-1.716362	0.884082	-0.809637	0.788103
-1.659338	0.883752	-0.809735	0.788201
-1.653426	0.883751	-0.809777	0.788266
-1.660462	0.883758	-0.809810	0.788331
-1.667582	0.883773	-0.809832	0.788368
-1.674230	0.883790	-0.809854	0.788432
-1.684656	0.883803	-0.809876	0.788506
-1.690539	0.883824	-0.809891	0.788592
-1.700237	0.883847	-0.809913	0.814029
-1.711010	1.576221	-1.001705	0.973870
-1.672901	1.583734	-1.001659	0.972599
-0.708095	1.583788	-1.001655	0.972754
-0.721153	1.584558	-1.001685	0.973048
-0.731949	1.586088	-1.001727	0.973257
-0.739739	1.587504	-1.001750	0.973475
-0.752345	1.588338	-1.001773	0.973710
-0.756724	1.590271	-1.001784	0.973965
-0.761178	1.593858	-1.001818	0.974241
-0.779714	1.598299	-1.001854	0.974857
-0.789386	1.603628	-1.001890	0.975377
-0.809443	1.609883	-1.001926	0.975753
-0.819784	1.605407	-0.948577	0.923180
-0.748549	-4.557497	-0.473273	0.468199
