0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.003984	0.082539	0.039816	0.040184	0.030138	0.029863	0.030138	0.029863	0.010000	0.040000
0.009338	0.184278	0.097950	0.100639	0.091235	0.088798	0.091239	0.088794	0.030000	0.120000
0.007705	0.184188	0.097127	0.101463	0.153346	0.146796	0.153373	0.146771	0.050000	0.200000
0.048652	0.236855	0.139306	0.156326	0.222541	0.198781	0.159238	0.141768	0.070000	0.280000
0.189046	0.172041	0.169587	0.201506	0.233860	0.198001	0.098495	0.082850	0.064598	0.360000
0.268319	0.190947	0.216496	0.255728	0.199271	0.169487	0.058243	0.049299	0.051359	0.440000
0.340673	0.218909	0.267214	0.307981	0.176042	0.153191	0.045936	0.039852	0.032760	0.520000
0.396359	0.266053	0.318483	0.362854	0.170198	0.149731	0.033524	0.029424	0.012760	0.600000
0.394212	0.373580	0.373295	0.414172	0.129124	0.116506	0.016779	0.015122	0.005811	0.650000
0.353869	0.515666	0.425067	0.465857	0.075763	0.069159	-0.007605	-0.006939	0.019998	0.650000
0.472071	0.506128	0.483202	0.518055	0.023645	0.022054	-0.034160	-0.031861	0.019998	0.650000
0.442137	0.611832	0.519914	0.565779	0.011542	0.010605	-0.048536	-0.044599	0.034517	0.650000
0.489080	0.643680	0.557111	0.617057	0.019813	0.017886	-0.049250	-0.044462	0.045742	0.650000
0.464663	0.706316	0.571257	0.645224	0.017728	0.015694	-0.053660	-0.047504	0.065519	0.650000
0.480338	0.736709	0.590236	0.677824	0.015726	0.013694	-0.054137	-0.047136	0.085519	0.650000
0.510097	0.737599	0.601826	0.698411	0.003001	0.002586	-0.062595	-0.053930	0.101156	0.650000
0.515520	0.782616	0.625720	0.730811	-0.015186	-0.012998	-0.067362	-0.057663	0.120462	0.650000
0.540100	0.793788	0.643139	0.753155	-0.033372	-0.028486	-0.069668	-0.059478	0.137679	0.650000
0.604197	0.749962	0.644964	0.755058	-0.045309	-0.038677	-0.076295	-0.065153	0.142194	0.650000
